id,document_id,line_item_id,total_price,status,description,created_at,updated_at,is_accepted,accepted_on,vendor_id,rejected_on,rushed,deadline,batch_no,shipped_at,production_time,ship_accuracy,ship_rating,quantity,unit_price,additional_cost,paid,origin,invoice_id,default_production_time,product,vendor
3058,3058,5635,430.0000,3,,2020-08-13 15:35:22,2020-10-14 09:24:32,1,2020-08-13 15:59:08,322,NULL,0,NULL,2020-W33-2,2020-10-14 09:24:32,62,32,negative,50,8.60,0.00,1,0,5316,30,Strapback - 5 Panel - 50pcs,Hidy Zhao
3059,3059,6383,445.0000,1,,2020-08-13 15:59:39,2020-08-13 16:08:19,1,2020-08-13 16:08:19,322,NULL,0,NULL,2020-W33-2,NULL,0,NULL,NULL,50,8.90,0.00,1,0,5820,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
3060,3060,6317,55.0000,3,,2020-08-13 16:54:36,2020-09-21 03:06:14,1,2020-08-18 10:38:31,322,NULL,0,NULL,2020-W33-2,2020-09-21 03:06:14,34,4,negative,1,55.00,0.00,1,0,5777,30,Custom Sample Production Hat,Hidy Zhao
3061,3061,6545,345.0000,3,,2020-08-13 17:07:42,2020-10-07 15:54:27,1,2020-08-18 10:39:25,322,NULL,0,NULL,2020-W33-2,2020-10-07 15:54:27,50,20,negative,30,11.50,0.00,1,0,5901,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
3062,3062,6291,85.0000,3,,2020-08-13 18:36:43,2020-08-31 05:49:06,1,2020-08-14 01:03:53,1697,NULL,0,NULL,2020-W33-2,2020-08-31 05:49:06,17,-13,positive,50,1.70,0.00,1,1,5760,30,Custom Embroidery Patches - 50pcs,Jin Jing
3063,3063,6277,30.0000,3,,2020-08-13 19:07:35,2020-08-21 09:30:26,1,2020-08-14 01:03:33,1697,NULL,0,NULL,2020-W33-2,2020-08-21 09:30:26,7,-23,positive,10,3.00,0.00,1,1,5751,30,Embroidery Patches Samples - 10pc,Jin Jing
3064,3064,6346,11.8300,3,,2020-08-13 21:21:53,2020-08-26 07:51:42,1,2020-08-18 02:55:48,2484,NULL,0,NULL,2020-W33-2,2020-08-26 07:51:42,8,-22,positive,1,11.83,0.00,1,1,5797,30,Custom 3 x 5 Flag - One Size,Carl Lee
3065,3065,6536,30.0000,3,,2020-08-13 21:46:23,2020-08-31 05:48:49,1,2020-08-14 01:03:24,1697,NULL,0,NULL,2020-W33-2,2020-08-31 05:48:49,17,-3,positive,10,3.00,0.00,1,1,5895,20,Sample Chenille Patch - 10pcs,Jin Jing
3066,3066,6328,30.0000,3,,2020-08-14 16:08:54,2020-08-31 05:48:28,1,2020-08-15 06:27:16,1697,NULL,0,NULL,2020-W33-2,2020-08-31 05:48:28,16,-14,positive,10,3.00,0.00,1,1,5784,30,Embroidery Patches Samples - 10pc,Jin Jing
3067,3067,6446,336.0000,3,,2020-08-14 18:04:34,2020-09-25 10:31:22,1,2020-08-18 10:39:17,322,NULL,0,NULL,2020-W33-2,2020-09-25 10:31:22,38,8,negative,30,11.20,0.00,1,0,5849,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
3068,3068,6447,336.0000,3,,2020-08-14 18:05:17,2020-09-25 10:31:05,1,2020-08-18 10:39:08,322,NULL,0,NULL,2020-W33-2,2020-09-25 10:31:05,38,8,negative,30,11.20,0.00,1,0,5849,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
3069,3069,6448,336.0000,1,,2020-08-14 18:06:35,2020-08-18 10:39:01,1,2020-08-18 10:39:01,322,NULL,0,NULL,2020-W33-2,NULL,0,NULL,NULL,30,11.20,0.00,1,0,5849,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
3070,3070,6421,5.0000,3,,2020-08-14 18:37:40,2020-08-25 14:18:14,1,2020-08-17 11:22:17,1231,NULL,0,NULL,2020-W33-2,2020-08-25 14:18:14,8,-22,positive,10,0.50,0.00,1,1,5838,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3071,3071,6422,5.0000,3,,2020-08-14 18:38:19,2020-08-25 14:18:17,1,2020-08-17 11:22:38,1231,NULL,0,NULL,2020-W33-2,2020-08-25 14:18:17,8,-22,positive,10,0.50,0.00,1,1,5838,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3072,3072,6544,42.5000,6,,2020-08-14 19:01:31,2020-10-07 15:46:45,1,2020-08-17 08:20:43,869,NULL,0,NULL,2020-W33-2,NULL,0,NULL,NULL,50,0.85,0.00,1,1,5900,30,Custom PU Leather Patch - 50pcs,Cookie Mao
3073,3073,6597,30.5000,3,,2020-08-14 20:56:42,2020-09-14 03:55:22,1,2020-08-19 12:18:59,1373,NULL,0,NULL,2020-W33-2,2020-09-14 03:55:22,26,-4,positive,50,0.61,12.84,1,1,5935,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
3074,3074,6468,440.0000,3,,2020-08-15 03:37:01,2020-10-14 09:28:59,1,2020-08-18 10:38:50,322,NULL,0,NULL,2020-W33-2,2020-10-14 09:28:59,57,27,negative,50,8.80,0.00,1,0,5858,30,Custom Dad Cap - 50pcs,Hidy Zhao
3075,3075,6556,30.0000,3,,2020-08-15 03:39:37,2020-08-21 09:29:56,1,2020-08-15 06:27:13,1697,NULL,0,NULL,2020-W33-2,2020-08-21 09:29:56,6,-24,positive,10,3.00,0.00,1,1,5907,30,Embroidery Patches Samples - 10pc,Jin Jing
3076,3076,6557,30.0000,3,,2020-08-15 03:39:50,2020-08-21 09:29:08,1,2020-08-15 06:27:08,1697,NULL,0,NULL,2020-W33-2,2020-08-21 09:29:08,6,-24,positive,10,3.00,0.00,1,1,5907,30,Embroidery Patches Samples - 10pc,Jin Jing
3077,3077,6571,100.0000,3,,2020-08-15 19:05:49,2020-08-31 05:48:15,1,2020-08-17 00:25:10,1697,NULL,0,NULL,2020-W33-2,2020-08-31 05:48:15,14,-16,positive,50,2.00,0.00,1,1,5919,30,Custom Chenille Patches - 50pcs,Jin Jing
3078,3078,6555,42.5000,3,,2020-08-16 01:32:58,2020-09-14 07:41:21,1,2020-08-17 08:20:36,869,NULL,0,NULL,2020-W33-2,2020-09-14 07:41:21,28,-2,positive,50,0.85,0.00,1,1,5906,30,Custom PU Leather Patch - 50pcs,Cookie Mao
3079,3079,6592,5.0000,3,,2020-08-16 01:35:23,2020-08-25 14:18:20,1,2020-08-17 11:23:05,1231,NULL,0,NULL,2020-W33-2,2020-08-25 14:18:20,8,-22,positive,10,0.50,0.00,1,1,5932,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3080,3080,6567,5.0000,3,,2020-08-16 01:37:12,2020-08-25 14:18:23,1,2020-08-17 11:23:22,1231,NULL,0,NULL,2020-W33-2,2020-08-25 14:18:23,8,-22,positive,10,0.50,0.00,1,1,5916,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3081,3081,6568,5.0000,3,,2020-08-16 01:37:44,2020-08-25 14:18:27,1,2020-08-17 11:23:40,1231,NULL,0,NULL,2020-W33-2,2020-08-25 14:18:27,8,-22,positive,10,0.50,0.00,1,1,5916,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3082,3082,6566,5.0000,3,,2020-08-16 01:40:42,2020-08-25 14:18:32,1,2020-08-17 11:24:16,1231,NULL,0,NULL,2020-W33-2,2020-08-25 14:18:32,8,-22,positive,10,0.50,0.00,1,1,5915,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3083,3083,6574,85.0000,3,,2020-08-16 02:12:37,2020-08-31 05:47:55,1,2020-08-17 00:24:25,1697,NULL,0,NULL,2020-W33-2,2020-08-31 05:47:55,14,-16,positive,50,1.70,0.00,1,1,5921,30,Custom Embroidery Patches - 50pcs,Jin Jing
3084,3084,6560,100.0000,3,,2020-08-16 02:36:44,2020-08-31 05:47:40,1,2020-08-17 00:23:57,1697,NULL,0,NULL,2020-W33-2,2020-08-31 05:47:40,14,-16,positive,100,1.00,0.00,1,1,5911,30,Custom Embroidery Patches - 100pcs,Jin Jing
3085,3085,6576,11.8300,3,,2020-08-17 10:49:08,2020-08-26 07:51:55,1,2020-08-18 02:55:53,2484,NULL,0,NULL,2020-W34-1,2020-08-26 07:51:55,8,-22,positive,1,11.83,0.00,1,1,5923,30,Custom 3 x 5 Flag - One Size,Carl Lee
3086,3086,6578,60.0000,3,,2020-08-17 10:53:13,2020-08-28 08:12:14,1,2020-08-18 03:47:01,869,NULL,0,NULL,2020-W34-1,2020-08-28 08:12:14,10,-20,positive,500,0.12,0.00,1,1,5925,30,Custom Woven Damask Labels - 500pcs,Cookie Mao
3087,3087,6559,30.0000,3,,2020-08-17 14:47:04,2020-08-31 05:56:31,1,2020-08-18 01:11:41,1697,NULL,0,NULL,2020-W34-1,2020-08-31 05:56:31,13,3,negative,10,3.00,0.00,1,1,5909,10,Sample Chenille Patch - 10pcs,Jin Jing
3088,3088,6589,50.0000,3,,2020-08-17 14:57:02,2020-09-14 03:57:37,1,2020-08-19 12:13:16,1373,NULL,0,NULL,2020-W34-1,2020-09-14 03:57:37,26,-4,positive,50,1.00,76.88,1,1,5931,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
3089,3089,6590,130.0000,3,,2020-08-17 14:57:33,2020-09-07 02:18:06,1,2020-08-18 00:48:07,1697,NULL,0,NULL,2020-W34-1,2020-09-07 02:18:06,20,-10,positive,100,1.30,0.00,1,1,5931,30,Custom Morale Embroidery Patches- 100pcs,Jin Jing
3090,3090,6591,24.0000,3,,2020-08-17 14:58:11,2020-09-07 21:12:46,1,2020-08-25 14:19:52,1231,NULL,0,NULL,2020-W34-1,2020-09-07 21:12:46,14,-16,positive,100,0.24,0.00,1,1,5931,30,Custom Pop Socket - 100pcs,Oliver Zang
3091,3091,6541,57.5000,3,,2020-08-17 15:02:06,2020-09-14 03:57:12,1,2020-08-19 12:13:59,1373,NULL,0,NULL,2020-W34-1,2020-09-14 03:57:12,26,-4,positive,50,1.15,198.88,1,1,5897,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
3092,3092,6610,5.0000,3,,2020-08-17 16:31:06,2020-09-07 21:13:43,1,2020-08-25 14:20:11,1231,NULL,0,NULL,2020-W34-1,2020-09-07 21:13:43,14,-16,positive,10,0.50,0.00,1,1,5944,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3093,3093,6513,85.0000,3,,2020-08-17 17:27:54,2020-08-31 05:56:11,1,2020-08-18 00:39:42,1697,NULL,0,NULL,2020-W34-1,2020-08-31 05:56:11,13,-17,positive,50,1.70,0.00,1,1,5883,30,Custom Embroidery Patches - 50pcs,Jin Jing
3094,3094,6514,85.0000,3,,2020-08-17 17:29:15,2020-08-31 05:55:53,1,2020-08-18 00:38:34,1697,NULL,0,NULL,2020-W34-1,2020-08-31 05:55:53,13,-17,positive,50,1.70,0.00,1,1,5883,30,Custom Embroidery Patches - 50pcs,Jin Jing
3095,3095,6515,24.0000,3,,2020-08-17 17:30:15,2020-09-07 21:13:52,1,2020-08-25 14:20:38,1231,NULL,0,NULL,2020-W34-1,2020-09-07 21:13:52,14,-16,positive,100,0.24,0.00,1,1,5883,30,Custom Pop Socket - 100pcs,Oliver Zang
3096,3096,6516,24.0000,3,,2020-08-17 17:30:50,2020-09-07 21:13:56,1,2020-08-25 14:20:56,1231,NULL,0,NULL,2020-W34-1,2020-09-07 21:13:56,14,-16,positive,100,0.24,0.00,1,1,5883,30,Custom Pop Socket - 100pcs,Oliver Zang
3097,3097,6517,34.0000,3,,2020-08-17 17:31:46,2020-09-14 03:56:50,1,2020-08-19 12:14:42,1373,NULL,0,NULL,2020-W34-1,2020-09-14 03:56:50,26,-4,positive,50,0.68,66.88,1,1,5883,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
3098,3098,6518,35.5000,3,,2020-08-17 17:32:20,2020-09-14 03:56:25,1,2020-08-19 12:15:49,1373,NULL,0,NULL,2020-W34-1,2020-09-14 03:56:25,26,-4,positive,50,0.71,18.88,1,1,5883,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
3099,3099,6558,30.0000,3,I have attached a higher res version of the logo. Please let me know if this will get good results or if you need even higher. I want the pixelation and dithered look to come through as much as possible. Going for a lo-fi 90s web graphic look. Thank you!,2020-08-17 21:24:41,2020-08-31 05:55:31,1,2020-08-18 00:38:16,1697,NULL,0,NULL,2020-W34-1,2020-08-31 05:55:31,13,-17,positive,10,3.00,0.00,1,1,5908,30,Embroidery Patches Samples - 10pc,Jin Jing
3100,3100,6605,30.0000,3,,2020-08-17 21:41:42,2020-09-14 07:41:38,1,2020-08-18 02:28:46,869,NULL,0,NULL,2020-W34-1,2020-09-14 07:41:38,27,-3,positive,10,3.00,0.00,1,1,5939,30,Custom PU Leather Patch Samples,Cookie Mao
3101,3101,6561,30.0000,3,,2020-08-18 00:29:58,2020-08-31 05:54:51,1,2020-08-18 00:35:13,1697,NULL,0,NULL,2020-W34-1,2020-08-31 05:54:51,13,-17,positive,10,3.00,0.00,1,1,5912,30,Embroidery Patches Samples - 10pc,Jin Jing
3102,3102,6519,52.0000,3,,2020-08-18 01:06:17,2020-09-25 10:30:09,1,2020-08-24 09:13:20,322,NULL,0,NULL,2020-W34-1,2020-09-25 10:30:09,32,2,negative,80,0.65,8.00,1,0,5884,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
3103,3103,6619,90.0000,3,,2020-08-18 12:03:48,2020-09-11 08:34:45,1,2020-08-19 00:35:31,1697,NULL,0,NULL,2020-W34-1,2020-09-11 08:34:45,23,-7,positive,50,1.80,0.00,1,1,5952,30,Custom Embroidery Patches - 50pcs,Jin Jing
3104,3104,6622,405.0000,1,,2020-08-18 18:29:11,2020-08-24 09:13:28,1,2020-08-24 09:13:28,322,NULL,0,NULL,2020-W34-1,NULL,0,NULL,NULL,50,8.10,0.00,1,0,5955,30,Custom Dad Cap - 50pcs,Hidy Zhao
3105,3105,6586,30.0000,3,,2020-08-18 19:25:54,2020-09-14 07:42:21,1,2020-08-19 06:39:40,869,NULL,0,NULL,2020-W34-1,2020-09-14 07:42:21,26,-4,positive,10,3.00,0.00,1,1,5929,30,Woven Label Samples - 10pc,Cookie Mao
3106,3106,6596,53.5000,3,,2020-08-18 19:27:29,2020-09-14 03:56:00,1,2020-08-19 12:16:28,1373,NULL,0,NULL,2020-W34-1,2020-09-14 03:56:00,26,-4,positive,50,1.07,86.88,1,1,5934,30,Custom Enamel Pins (hard or soft) - 50pcs,Sherry - CYI
3107,3107,6526,25.0000,3,,2020-08-18 19:28:40,2020-10-06 01:35:10,1,2020-08-19 06:39:36,869,NULL,0,NULL,2020-W34-1,2020-10-06 01:35:10,48,18,negative,50,0.50,0.00,1,1,5888,30,Custom Woven Damask Labels - 50pcs,Cookie Mao
3108,3108,6632,100.0000,3,,2020-08-18 20:20:14,2020-08-31 05:54:23,1,2020-08-19 00:34:56,1697,NULL,0,NULL,2020-W34-1,2020-08-31 05:54:23,12,-18,positive,100,1.00,0.00,1,1,5961,30,Custom Embroidery Patches - 100pcs,Jin Jing
3109,3109,6625,85.0000,3,,2020-08-18 20:25:22,2020-08-31 05:53:17,1,2020-08-19 00:34:17,1697,NULL,0,NULL,2020-W34-1,2020-08-31 05:53:17,12,-18,positive,50,1.70,0.00,1,0,5957,30,Custom Embroidery Patches - 50pcs,Jin Jing
3110,3110,6626,70.0000,3,,2020-08-18 22:35:55,2020-08-31 05:50:15,1,2020-08-19 00:33:46,1697,NULL,0,NULL,2020-W34-1,2020-08-31 05:50:15,12,2,negative,10,7.00,0.00,1,1,5958,10,Sample Chenille Patch - 10pcs,Jin Jing
3111,3111,6627,30.0000,3,,2020-08-18 22:36:27,2020-08-31 05:49:58,1,2020-08-19 00:32:09,1697,NULL,0,NULL,2020-W34-1,2020-08-31 05:49:58,12,2,negative,10,3.00,0.00,1,1,5958,10,Sample Chenille Patch - 10pcs,Jin Jing
3112,3112,6618,30.0000,3,,2020-08-18 22:59:37,2020-09-14 07:41:58,1,2020-08-19 06:39:30,869,NULL,0,NULL,2020-W34-1,2020-09-14 07:41:58,26,-4,positive,250,0.12,0.00,1,1,5951,30,Custom Woven Damask Labels - 250pcs,Cookie Mao
3113,3113,6621,250.0000,3,,2020-08-19 01:11:08,2020-09-08 02:07:03,1,2020-08-19 13:44:35,2581,NULL,0,NULL,2020-W34-1,2020-09-08 02:07:03,19,9,negative,250,1.00,0.00,1,1,5954,10,Custom Printed Neck Gaiter / Face Mask - 250pcs,tommy lee
3114,3114,6607,90.0000,3,,2020-08-19 14:56:40,2020-08-31 05:49:37,1,2020-08-20 00:48:01,1697,NULL,0,NULL,2020-W34-1,2020-08-31 05:49:37,11,-19,positive,50,1.80,0.00,1,1,5941,30,Custom Embroidery Patches - 50pcs,Jin Jing
3115,3115,6620,160.0000,3,,2020-08-19 17:14:27,2020-09-01 13:51:16,1,2020-08-20 11:08:08,2581,NULL,0,NULL,2020-W34-2,2020-09-01 13:51:16,12,5,negative,100,1.60,0.00,1,1,5953,7,Custom Printed Neck Gaiter / Face Mask - 100pcs,tommy lee
3116,3116,6641,5.0000,3,All Line items have the same tech pack.,2020-08-19 18:29:30,2020-09-07 21:13:59,1,2020-08-25 14:22:09,1231,NULL,0,NULL,2020-W34-1,2020-09-07 21:13:59,14,-16,positive,10,0.50,0.00,1,1,5965,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3117,3117,6642,5.0000,3,,2020-08-19 18:29:56,2020-09-07 21:14:03,1,2020-08-25 14:22:25,1231,NULL,0,NULL,2020-W34-1,2020-09-07 21:14:03,14,-16,positive,10,0.50,0.00,1,1,5965,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3118,3118,6643,5.0000,3,,2020-08-19 18:30:29,2020-09-07 21:14:07,1,2020-08-25 14:24:39,1231,NULL,0,NULL,2020-W34-1,2020-09-07 21:14:07,14,-16,positive,10,0.50,0.00,1,1,5965,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3119,3119,6644,5.0000,3,,2020-08-19 18:30:56,2020-09-07 21:14:11,1,2020-08-25 14:24:41,1231,NULL,0,NULL,2020-W34-1,2020-09-07 21:14:11,14,-16,positive,10,0.50,0.00,1,1,5965,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3120,3120,6645,5.0000,3,,2020-08-19 18:31:29,2020-09-07 21:14:14,1,2020-08-25 14:24:44,1231,NULL,0,NULL,2020-W34-1,2020-09-07 21:14:14,14,-16,positive,10,0.50,0.00,1,1,5965,30,Sample Phone Grip Sockets - 10pc,Oliver Zang
3121,3121,6624,30.0000,3,,2020-08-19 18:40:26,2020-09-14 07:42:42,1,2020-08-20 06:54:36,869,NULL,0,NULL,2020-W34-1,2020-09-14 07:42:42,25,8,negative,10,3.00,0.00,1,1,5956,17,Woven Label Samples - 10pc,Cookie Mao
3122,3122,6429,650.0000,3,,2020-08-19 19:54:45,2020-10-14 09:27:51,1,2020-08-24 09:36:55,322,NULL,1,2020-09-21 16:00:00,2020-W34-2,2020-10-14 09:27:51,51,32,negative,100,6.50,0.00,1,0,5843,30,Custom Camp Cap - 5 Panel - 100pcs,Hidy Zhao
3123,3123,6430,650.0000,3,,2020-08-19 19:55:12,2020-10-14 09:27:34,1,2020-08-24 09:37:06,322,NULL,1,2020-09-21 16:00:00,2020-W34-2,2020-10-14 09:27:34,51,32,negative,100,6.50,0.00,1,0,5843,30,Custom Dad Cap - 100pcs,Hidy Zhao
3124,3124,6431,690.0000,3,,2020-08-19 19:55:46,2020-10-14 09:27:20,1,2020-08-24 09:31:33,322,NULL,1,2020-09-21 16:00:00,2020-W34-2,2020-10-14 09:27:20,51,32,negative,100,6.90,0.00,1,0,5843,30,Custom Dad Cap - 100pcs,Hidy Zhao
3125,3125,6652,160.0000,3,,2020-08-20 01:23:28,2020-09-01 13:51:37,1,2020-08-20 11:08:16,2581,NULL,0,NULL,2020-W34-2,2020-09-01 13:51:37,12,5,negative,100,1.60,0.00,1,1,5967,7,Custom Printed Neck Gaiter / Face Mask - 100pcs,tommy lee
3126,3126,6584,60.0000,3,,2020-08-20 16:39:23,2020-09-05 15:26:36,1,2020-08-25 22:10:38,1061,NULL,0,NULL,2020-W34-2,2020-09-05 15:26:36,11,-19,positive,12,5.00,0.00,1,0,5928,30,Blank Hats - Custom Embroidery - 12pk,alma sanchez
3127,3127,6609,160.0000,3,,2020-08-20 17:55:24,2020-09-08 02:07:13,1,2020-08-21 07:52:09,2581,NULL,0,NULL,2020-W34-2,2020-09-08 02:07:13,18,11,negative,100,1.60,0.00,1,1,5943,7,Custom Printed Neck Gaiter / Face Mask - 100pcs,tommy lee
3128,3128,6615,80.0000,3,,2020-08-20 19:26:48,2020-09-14 05:45:24,1,2020-08-21 09:13:48,1373,NULL,0,NULL,2020-W34-2,2020-09-14 05:45:24,24,-6,positive,100,0.80,191.70,1,1,5949,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
3129,3129,6670,114.0000,3,Re-order,2020-08-20 20:42:54,2020-09-11 10:46:18,1,2020-08-21 09:12:15,1373,NULL,0,2020-09-07 00:00:00,2020-W34-2,2020-08-31 09:50:16,10,3,negative,100,1.14,23.70,1,1,5977,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
3130,3130,6606,160.0000,3,,2020-08-20 20:51:56,2020-09-08 02:07:28,1,2020-08-21 07:52:26,2581,NULL,0,NULL,2020-W34-2,2020-09-08 02:07:28,18,11,negative,100,1.60,0.00,1,1,5940,7,Custom Printed Neck Gaiter / Face Mask - 100pcs,tommy lee
3131,3131,6653,75.0000,3,,2020-08-20 22:10:29,2020-08-31 05:56:50,1,2020-08-21 00:21:06,1697,NULL,0,NULL,2020-W34-2,2020-08-31 05:56:50,10,-20,positive,50,1.50,0.00,1,1,5968,30,Custom Woven Damask Patches - 50pcs,Jin Jing
3132,3132,6663,60.0000,3,,2020-08-21 01:22:14,2020-10-02 13:38:16,1,2020-08-25 22:10:13,1061,NULL,0,NULL,2020-W34-2,2020-10-02 13:38:16,38,8,negative,12,5.00,0.00,1,0,5973,30,Blank Hats - Custom Embroidery - 12pk,alma sanchez
3133,3133,6639,690.0000,1,,2020-08-21 01:34:37,2020-08-24 09:46:03,1,2020-08-24 09:46:03,322,NULL,0,NULL,2020-W34-2,NULL,0,NULL,NULL,100,6.90,0.00,1,0,5964,30,Trucker Mesh - 6 Panel - 100pcs,Hidy Zhao
3134,3134,6675,250.0000,3,,2020-08-21 03:28:48,2020-09-08 02:10:56,1,2020-08-21 07:52:15,2581,NULL,0,NULL,2020-W34-2,2020-09-08 02:10:56,18,11,negative,250,1.00,0.00,1,1,5981,7,Custom Printed Neck Gaiter / Face Mask - 250pcs,tommy lee
3135,3135,6369,430.0000,3,,2020-08-21 13:33:14,2020-10-14 09:25:16,1,2020-08-24 09:45:56,322,NULL,0,NULL,2020-W34-2,2020-10-14 09:25:16,51,21,negative,50,8.60,0.00,1,0,5811,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
3136,3136,6507,354.0000,1,,2020-08-21 15:18:44,2020-08-24 09:38:00,1,2020-08-24 09:38:00,322,NULL,0,NULL,2020-W34-2,NULL,0,NULL,NULL,30,11.80,0.00,1,0,5879,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
3137,3137,6629,660.0000,1,,2020-08-21 23:16:12,2020-08-24 09:46:57,1,2020-08-24 09:31:46,322,NULL,0,NULL,2020-W34-2,NULL,0,NULL,NULL,100,6.60,0.00,1,0,5960,30,Strapback - 6 Panel - 100pcs,Hidy Zhao
3138,3138,6630,660.0000,1,,2020-08-21 23:16:41,2020-08-24 09:46:46,1,2020-08-24 09:31:41,322,NULL,0,NULL,2020-W34-2,NULL,0,NULL,NULL,100,6.60,0.00,1,0,5960,30,Strapback - 6 Panel - 100pcs,Hidy Zhao
3139,3139,6646,13.5000,3,,2020-08-22 15:18:43,2020-09-19 03:17:53,1,2020-08-24 02:59:38,1687,NULL,0,NULL,2020-W34-2,2020-09-19 03:17:53,26,-4,positive,10,1.35,0.00,1,1,5966,30,Custom Grip Tape Samples,Fiona yang
3140,3140,6647,13.5000,3,,2020-08-22 15:19:17,2020-09-19 03:17:22,1,2020-08-24 03:00:22,1687,NULL,0,NULL,2020-W34-2,2020-09-19 03:17:22,26,-4,positive,10,1.35,0.00,1,1,5966,30,Custom Grip Tape Samples,Fiona yang
3141,3141,6648,13.5000,1,,2020-08-22 16:05:41,2020-08-24 03:02:26,1,2020-08-24 03:02:26,1687,NULL,0,NULL,2020-W34-2,NULL,0,NULL,NULL,10,1.35,0.00,1,1,5966,30,Custom Grip Tape Samples,Fiona yang
3142,3142,6649,13.5000,1,,2020-08-22 16:43:07,2020-08-24 03:01:28,1,2020-08-24 03:01:28,1687,NULL,0,NULL,2020-W34-2,NULL,0,NULL,NULL,10,1.35,0.00,1,1,5966,30,Custom Grip Tape Samples,Fiona yang
3143,3143,6650,13.5000,3,,2020-08-22 16:44:19,2020-09-19 03:16:21,1,2020-08-24 02:45:50,1687,NULL,0,NULL,2020-W34-2,2020-09-19 03:16:21,26,-4,positive,10,1.35,0.00,1,1,5966,30,Custom Grip Tape Samples,Fiona yang
3144,3144,6651,13.5000,1,,2020-08-22 16:45:12,2020-08-24 02:45:32,1,2020-08-24 02:45:32,1687,NULL,0,NULL,2020-W34-2,NULL,0,NULL,NULL,10,1.35,0.00,1,1,5966,30,Custom Grip Tape Samples,Fiona yang
3145,3145,6338,13.5000,3,,2020-08-22 16:51:43,2020-09-19 03:15:32,1,2020-08-24 02:45:21,1687,NULL,0,NULL,2020-W34-2,2020-09-19 03:15:32,26,-4,positive,10,1.35,0.00,1,1,5792,30,Custom Grip Tape Samples,Fiona yang
3146,3146,6661,30.0000,3,,2020-08-22 16:54:12,2020-09-07 02:19:23,1,2020-08-24 00:45:13,1697,NULL,0,NULL,2020-W34-2,2020-09-07 02:19:23,14,-1,positive,10,3.00,0.00,1,1,5972,15,Sample Chenille Patch - 10pcs,Jin Jing
3147,3147,6669,30.0000,3,,2020-08-23 12:16:07,2020-09-07 02:19:07,1,2020-08-24 00:45:10,1697,NULL,0,NULL,2020-W34-2,2020-09-07 02:19:07,14,-1,positive,10,3.00,0.00,1,1,5976,15,Sample Chenille Patch - 10pcs,Jin Jing
3148,3148,6671,105.0000,3,,2020-08-23 12:48:06,2020-09-14 05:45:55,1,2020-08-24 10:11:43,1373,NULL,0,NULL,2020-W34-2,2020-09-14 05:45:55,21,-9,positive,100,1.05,113.70,1,1,5978,30,Custom Enamel Pins (hard or soft) - 100pcs,Sherry - CYI
3149,3149,6685,100.0000,3,,2020-08-23 16:50:17,2020-09-07 02:18:43,1,2020-08-24 00:44:36,1697,NULL,0,NULL,2020-W34-2,2020-09-07 02:18:43,14,-16,positive,50,2.00,0.00,1,1,5989,30,Custom Chenille Patches - 50pcs,Jin Jing
3150,3150,6692,110.0000,3,,2020-08-23 17:00:01,2020-09-18 06:30:49,1,2020-08-24 00:44:21,1697,NULL,0,NULL,2020-W34-2,2020-09-18 06:30:49,25,-5,positive,100,1.10,0.00,1,1,5996,30,Custom Embroidery Patches - 100pcs,Jin Jing
3151,3151,6687,100.0000,3,,2020-08-24 06:18:04,2020-09-07 02:21:00,1,2020-08-25 01:06:05,1697,NULL,0,NULL,2020-W35-1,2020-09-07 02:21:00,13,-17,positive,50,2.00,0.00,1,1,5991,30,Custom Chenille Patches - 50pcs,Jin Jing
3152,3152,6393,13.5000,3,,2020-08-24 06:21:37,2020-09-19 03:13:24,1,2020-08-26 08:21:04,1687,NULL,0,NULL,2020-W35-1,2020-09-19 03:13:24,24,-6,positive,10,1.35,0.00,1,1,5822,30,Custom Grip Tape Samples,Fiona yang
